Gene_name	interaction_scores	phylogenetic_scores	motif_score	pa_score	single_cell_score	total_score_sums	total_score_weighted
RNF4	0.519304702487787	0	0	0.5	0	1.01930470248779	0.355645848907518
RNF4	0.519304702487787	0	0	0.5	0	1.01930470248779	0.355645848907518
RNF5	0.260861328484889	0	0	0	0.124449088689742	0.385310417174631	0.289012717915585
RNF5P1	0	0	0	0	0	0	0
RNF6	0.622195949392643	0	0	0	0.428514120827025	1.05071007021967	0.819576381704788
RNF6P1	0	0	0	0	0	0	0
RNF7	0.394569937638652	0	0	0	0	0.394569937638652	0.250983615437635
RNF7P1	0	0	0	0	0	0	0
RNF8	0.555905595187876	0	0	0.5	0	1.05590559518788	0.378927461371684
RNF10	0.58720096798447	0	0	0	0.0956301716317607	0.682831139616231	0.468093483869765
RNF10P1	0	0	0	0	0	0	0
RNF11	0.456485857520996	0	0	0	0.26206093813478	0.718546795655776	0.549546684534715
RNF11P1	0	0	0	0	0	0	0
RNF11P2	0	0	0	0	0	0	0
RNF13	0	0	0	0	0	0	0
RNF14	0.456880686475278	0	0	1	0.0782419378466392	1.53512262432192	0.418638893814113
RNF14P1	0	0	0	0	0	0	0
RNF14P2	0	0	0	0	0	0	0
RNF14P3	0	0	0	0	0	0	0
RNF14P4	0	0	0	0	0	0	0
RNF17	0	0	0	0	0	0	0
RNF19A	0.673437887085987	0	0	0	0.405208400094126	1.07864628718011	0.829121678996993
RNF19B	0.534714328124603	0	0	0.5	0.330194756231808	1.36490908435641	0.692011000740438
RNF19BPX	0	0	0	0	0	0	0
RNF19BPY	0	0	0	0	0	0	0
RNF20	0.551804498084721	0	0	0	0.137693263029289	0.68949776111401	0.487178467121347
RNF24	0	0	0	0	0	0	0
RNF25	0.438331344517129	0	0	0	0	0.438331344517129	0.278819988833765
RNF26	0	0	0	0	0	0	0
RNF31	0.62575952590321	0	0	0	0	0.62575952590321	0.398041952069748
RNF32	0.258453080602858	1	0.875402425253669	0	0	2.13385550585653	0.178681272868977
RNF34	0.568548415945162	0	0	0	0	0.568548415945162	0.3616503016911
RNF38	0.467164774874606	0	0	0	0	0.467164774874606	0.297160764210363
RNF39	0.540909692209099	0	0	0.25	0	0.790909692209099	0.356729063949035
RNF40	0.653310744211925	0	0	0	0.0992101021169327	0.752520846328858	0.51368608088054
RNF41	0.636024012342367	0	0	0	0	0.636024012342367	0.404571131491089
RNF43	0.409665070464221	0	0	0	0	0.409665070464221	0.260585540598852
RNF44	0	0	0	0	0	0	0
RNF103	0.470406926649386	0	0	0.5	0.101255776679888	1.07166270332927	0.424684398062316
RNF111	0.631993738095847	0	0	0	0	0.631993738095847	0.402007497759512
RNF112	0.363155678324314	0	0	0	0	0.363155678324314	0.231001189948776
RNF113A	0	0	0	0	0	0	0
RNF113B	0.397055569949785	0	0	0	0	0.397055569949785	0.252564711523744
RNF114	0.507055511740117	0	0	0	0	0.507055511740117	0.32253502718867
RNF115	0.577320650621319	0	0	0	0.094095915709544	0.671416566330863	0.460291290401226
RNF121	0	0	0	0	0	0	0
RNF122	0	0	0	0	0	0	0
RNF123	0.601710886703041	0	0	0	0	0.601710886703041	0.382744754191634
RNF125	0.412004194540643	0	0.401654795224114	0	0	0.813658989764757	0.304307117215699
RNF126	0.675185780179408	0	0	0	0	0.675185780179408	0.429481701560093
RNF126P1	0	0	0	0	0	0	0
RNF128	0.465296944957294	0	0	0	0	0.465296944957294	0.295972648591431
RNF130	0.578560482496078	0	0	0	0.0736391700799894	0.652199652576067	0.440848183684079
RNF133	0.588396900494547	0	0	0	0	0.588396900494547	0.374275805912166
RNF135	0.481032908719032	0	0	0	0	0.481032908719032	0.305982202540099
RNF138	0.499722120289187	0	0	0	0.119974060415014	0.619696180704201	0.43652485134631
RNF138P1	0	0	0	0	0	0	0
RNF138P2	0	0	0	0	0	0	0
RNF139	0.521960331730505	0	0	0.5	0	1.02196033173051	0.357335079041441
RNF141	0.392006482384801	0	0	0	0.2834282612028	0.675434743587601	0.529664052570731
RNF144A	0.452726690709941	0	0	0.5	0	0.952726690709941	0.313295967401958
RNF144B	0.254246052692035	0	0.29000223635399	0	0	0.544248289046025	0.192217916190074
RNF145	0.47953393752305	0	0	0	0.0516481685282181	0.531182106051268	0.356108842947866
RNF146	0.577299881984031	0	0	0	0	0.577299881984031	0.367217057739369
RNF148	0	0	0	0	0	0	0
RNF149	0.421183005960197	0	0	0	0	0.421183005960197	0.267912031589164
RNF150	0	0	0.375232884126719	0	0.421959038961856	0.797191923088575	0.456773643679564
RNF151	0.291375502106514	0	0	0	0	0.291375502106514	0.185342242255724
RNF152	0.345669481179642	0	0	0	0	0.345669481179642	0.219878322844683
RNF152P1	0	0	0	0	0	0	0
RNF157	0.458705659099208	0	0	0	0	0.458705659099208	0.291779970444318
RNF165	0.291958900928855	0	0	0	0	0.291958900928855	0.185713338813535
RNF166	0.549537193041618	0	0	0	0	0.549537193041618	0.349557374675986
RNF167	0	0	0	0.5	0	0.5	0.0253191835660931
RNF168	0.521228515920707	0	0	0	0	0.521228515920707	0.331550391745194
RNF169	0.507055511740117	0	0.29000223635399	0	0.0843789615355056	0.881436709629613	0.436479462930296
RNF170	0.358865598255122	0	0.29000223635399	0	0.128066075925496	0.776933910534608	0.385423361985933
RNF175	0	0	0	0	0	0	0
RNF180	0.616186337556691	1	0	0	0	1.61618633755669	0.314185442701196
RNF181	0.555510981510469	0	0	0	0.0961415902724995	0.651652571782968	0.448441463869113
RNF182	0	0	0	0	0	0	0
RNF183	0.407009895385369	0	0	0.5	0	0.907009895385369	0.284215782921985
RNF185	0.298318595730876	0	0	0	0	0.298318595730876	0.18975870325271
RNF186	0	0	0	0	0	0	0
RNF187	0.449315141563594	0	0	0.5	0.360620036340244	1.30993517790384	0.667779734866501
RNF207	0.498725519944114	0	0	0	0	0.498725519944114	0.317236368426073
RNF208	0.470191034187329	0	0	0	0	0.470191034187329	0.299085749950799
RNF212	0	0	0	0	0	0	0
RNF212B	0.486295269561393	0	0	0	0	0.486295269561393	0.309329559304929
RNF213	0.584299680073206	1	0	0	0	1.58429968007321	0.293902527516827
RNF214	0.665259194833285	0	0	0	0	0.665259194833285	0.42316745903561
RNF215	0	0	0	0.5	0	0.5	0.0253191835660931
RNF216	0.234818690549975	0	0	0	0.0659678904689064	0.300786581018881	0.214609143938352
RNF216P1	0	0	0	0	0	0	0
RNF217	0	0	0	1	0	1	0.0506383671321862
RNF220	0.620144164593214	0	0.29000223635399	0	0.0864246360984611	0.996571037045665	0.51043766517403
RNF222	0	0	0	0	0	0	0
RNF223	0	0	0	0.5	0	0.5	0.0253191835660931
RNF224	0	0	0	0	0	0	0
RNF225	0	0	0	0	0	0	0
RNF227	0	0	0	0.5	0	0.5	0.0253191835660931
RNFT1	0	0	0	0	0.107904219009494	0.107904219009494	0.106717457475696
RNFT1P1	0	0	0	0	0	0	0
RNFT1P2	0	0	0	0	0	0	0
RNFT1P3	0	0	0	0	0	0	0
RNFT2	0	0	0	0	0	0	0
RNGTT	0.497416831253726	0	0	0	0	0.497416831253726	0.316403919251253
RNGTTP1	0	0	0	0	0	0	0
RNH1	0.593706183922295	0	0	1.5	0	2.0937061839223	0.453610560555718
RNLS	0.447241084322479	1	0.29000223635399	0	0	1.73724332067647	0.237213859511784
RNMT	0.578064008052626	0	0	0	0.0992101021169327	0.677274110169559	0.46582207480809
RNPC3	0.289081500639174	0	0.29000223635399	0	0.0552280990133902	0.634311836006554	0.268997224183946
RNPC3P1	0	0	0	0	0	0	0
RNPEP	0.567760297439891	0	0	0	0.156460823828397	0.724221121268288	0.515889006982651
RNPEPL1	0	0	0	0	0	0	0
RNPS1	0.510505401457553	0	0	0	0	0.510505401457553	0.32472948173664
RNPS1P1	0	0	0	0	0	0	0
RNR1	0	0	0	0	0	0	0
RNR2	0	0	0	0	0	0	0
RNR3	0	0	0	0	0	0	0
RNR4	0	0	0	0	0	0	0
RNR5	0	0	0	0	0	0	0
RNRP1	0	0	0	0	0	0	0
RNRP2	0	0	0	0	0	0	0
RNU1P3	0	0	0	0	0	0	0
RNU1P4	0	0	0	0	0	0	0
RNU3	0	0	0	0	0	0	0
RNU3A2	0	0	0	0	0	0	0
RNU3A3	0	0	0	0	0	0	0
RNU3B1	0	0	0	0	0	0	0
RNU3B2	0	0	0	0	0	0	0
RNU3B3	0	0	0	0	0	0	0
RNU3B4	0	0	0	0	0	0	0
RNU4ATAC	0.433321147286344	0	0	0	0	0.433321147286344	0.275633031858372
RNU4ATAC2P	0	0	0	0	0	0	0
RNU4ATAC3P	0	0	0	0	0	0	0
RNU4ATAC4P	0	0	0	0	0	0	0
RNU4ATAC5P	0	0	0	0	0	0	0
RNU4ATAC6P	0	0	0	0	0	0	0
RNU4ATAC7P	0	0	0	0	0	0	0
RNU4ATAC8P	0	0	0	0	0	0	0
RNU4ATAC9P	0	0	0	0	0	0	0
RNU4ATAC10P	0	0	0	0	0	0	0
RNU4ATAC11P	0	0	0	0	0	0	0
RNU4ATAC12P	0	0	0	0	0	0	0
RNU4ATAC13P	0	0	0	0	0	0	0
RNU4ATAC14P	0	0	0	0	0	0	0
RNU4ATAC15P	0	0	0	0	0	0	0
RNU4ATAC16P	0	0	0	0	0	0	0
RNU4ATAC17P	0	0	0	0	0	0	0
RNU4ATAC18P	0	0	0	0	0	0	0
RNU6ATAC	0.426277119507425	0	0	0	0	0.426277119507425	0.271152367239631
RNU6ATAC2P	0	0	0	0	0	0	0
RNU6ATAC3P	0	0	0	0	0	0	0
RNU6ATAC4P	0	0	0	0	0	0	0
RNU6ATAC5P	0	0	0	0	0	0	0
RNU6ATAC6P	0	0	0	0	0	0	0
RNU6ATAC7P	0	0	0	0	0	0	0
RNU6ATAC8P	0	0	0	0	0	0	0
RNU6ATAC9P	0	0	0	0	0	0	0
RNU6ATAC10P	0	0	0	0	0	0	0
RNU6ATAC11P	0	0	0	0	0	0	0
RNU6ATAC12P	0	0	0	0	0	0	0
RNU6ATAC13P	0	0	0	0	0	0	0
RNU6ATAC14P	0	0	0	0	0	0	0
RNU6ATAC15P	0	0	0	0	0	0	0
RNU6ATAC16P	0	0	0	0	0	0	0
RNU6ATAC17P	0	0	0	0	0	0	0
RNU6ATAC18P	0	0	0	0	0	0	0
RNU6ATAC19P	0	0	0	0	0	0	0
RNU6ATAC20P	0	0	0	0	0	0	0
RNU6ATAC21P	0	0	0	0	0	0	0
RNU6ATAC22P	0	0	0	0	0	0	0
RNU6ATAC23P	0	0	0	0	0	0	0
RNU6ATAC24P	0	0	0	0	0	0	0
RNU6ATAC25P	0	0	0	0	0	0	0
RNU6ATAC26P	0	0	0	0	0	0	0
RNU6ATAC27P	0	0	0	0	0	0	0
RNU6ATAC28P	0	0	0	0	0	0	0
RNU6ATAC29P	0	0	0	0	0	0	0
RNU6ATAC30P	0	0	0	0	0	0	0
RNU6ATAC31P	0	0	0	0	0	0	0
RNU6ATAC32P	0	0	0	0	0	0	0
RNU6ATAC33P	0	0	0	0	0	0	0
RNU6ATAC34P	0	0	0	0	0	0	0
RNU6ATAC35P	0	0	0	0	0	0	0
RNU6ATAC36P	0	0	0	0	0	0	0
RNU6ATAC37P	0	0	0	0	0	0	0
RNU6ATAC38P	0	0	0	0	0	0	0
RNU6ATAC39P	0	0	0	0	0	0	0
RNU6ATAC40P	0	0	0	0	0	0	0
RNU6ATAC41P	0	0	0	0	0	0	0
RNU6ATAC42P	0	0	0	0	0	0	0
RNU6V	0	0	0	0	0	0	0
RNU11	0.491204489273082	0	0	0	0	0.491204489273082	0.31245228507464
RNU12	0.499555840516202	0	0	0	0	0.499555840516202	0.317764530455856
RNU86	0	0	0	0	0	0	0
RNU105B	0	0	0	0	0	0	0
RNU105C	0	0	0	0	0	0	0
RNY1	0	0	0	0	0	0	0
RNY1P1	0	0	0	0	0	0	0
RNY1P2	0	0	0	0	0	0	0
RNY1P3	0	0	0	0	0	0	0
RNY1P4	0	0	0	0	0	0	0
RNY1P5	0	0	0	0	0	0	0
RNY1P6	0	0	0	0	0	0	0
RNY1P7	0	0	0	0	0	0	0
RNY1P8	0	0	0	0	0	0	0
RNY1P9	0	0	0	0	0	0	0
RNY1P10	0	0	0	0	0	0	0
RNY1P11	0	0	0	0	0	0	0
RNY1P12	0	0	0	0	0	0	0
RNY1P13	0	0	0	0	0	0	0
RNY1P14	0	0	0	0	0	0	0
RNY1P15	0	0	0	0	0	0	0
RNY1P16	0	0	0	0	0	0	0
RNY3	0	0	0	0	0	0	0
RNY3P1	0	0	0	0	0	0	0
RNY3P2	0	0	0	0	0	0	0
RNY3P3	0	0	0	0	0	0	0
RNY3P4	0	0	0	0	0	0	0
RNY3P5	0	0	0	0	0	0	0
RNY3P6	0	0	0	0	0	0	0
RNY3P7	0	0	0	0	0	0	0
RNY3P8	0	0	0	0	0	0	0
RNY3P9	0	0	0	0	0	0	0
RNY3P10	0	0	0	0	0	0	0
RNY3P11	0	0	0	0	0	0	0
RNY3P12	0	0	0	0	0	0	0
RNY3P13	0	0	0	0	0	0	0
RNY3P14	0	0	0	0	0	0	0
RNY3P15	0	0	0	0	0	0	0
RNY3P16	0	0	0	0	0	0	0
RNY4	0	0	0	0	0	0	0
RNY4P1	0	0	0	0	0	0	0
RNY4P2	0	0	0	0	0	0	0
RNY4P3	0	0	0	0	0	0	0
RNY4P4	0	0	0	0	0	0	0
RNY4P5	0	0	0	0	0	0	0
RNY4P6	0	0	0	0	0	0	0
RNY4P7	0	0	0	0	0	0	0
RNY4P8	0	0	0	0	0	0	0
RNY4P9	0	0	0	0	0	0	0
RNY4P10	0	0	0	0	0	0	0
RNY4P11	0	0	0	0	0	0	0
RNY4P12	0	0	0	0	0	0	0
RNY4P13	0	0	0	0	0	0	0
RNY4P14	0	0	0	0	0	0	0
RNY4P15	0	0	0	0	0	0	0
RNY4P16	0	0	0	0	0	0	0
RNY4P17	0	0	0	0	0	0	0
RNY4P18	0	0	0	0	0	0	0
RNY4P19	0	0	0	0	0	0	0
RNY4P20	0	0	0	0	0	0	0
RNY4P21	0	0	0	0	0	0	0
RNY4P22	0	0	0	0	0	0	0
RNY4P23	0	0	0	0	0	0	0
RNY4P24	0	0	0	0	0	0	0
RNY4P25	0	0	0	0	0	0	0
RNY4P26	0	0	0	0	0	0	0
RNY4P27	0	0	0	0	0	0	0
RNY4P28	0	0	0	0	0	0	0
RNY4P29	0	0	0	0	0	0	0
RNY4P30	0	0	0	0	0	0	0
RNY4P31	0	0	0	0	0	0	0
RNY4P32	0	0	0	0	0	0	0
RNY4P33	0	0	0	0	0	0	0
RNY4P34	0	0	0	0	0	0	0
RNY4P35	0	0	0	0	0	0	0
RNY4P36	0	0	0	0	0	0	0
RNY4P37	0	0	0	0	0	0	0
RNY5	0	0	0	0	0	0	0
RNY5P1	0	0	0	0	0	0	0
RNY5P2	0	0	0	0	0	0	0
RNY5P3	0	0	0	0	0	0	0
RNY5P4	0	0	0	0	0	0	0
RNY5P5	0	0	0	0	0	0	0
RNY5P6	0	0	0	0	0	0	0
RNY5P7	0	0	0	0	0	0	0
RNY5P8	0	0	0	0	0	0	0
RNY5P9	0	0	0	0	0	0	0
RNY5P10	0	0	0	0	0	0	0
RO60	0.385193492298178	0	0	0	0.071593495517034	0.456786987815212	0.315825403462859
ROBO1	0.459311159760474	0	0	0	0	0.459311159760474	0.292165125851808
ROBO2	0.576011935818631	0	0	0	0	0.576011935818631	0.366397802762632
ROBO2P1	0	0	0	0	0	0	0
ROBO3	0	0	0	0	0	0	0
ROBO4	0.524940722833992	0	0	0	0	0.524940722833992	0.333911704717806
ROCK1	0.595014031932252	0	0.29000223635399	0	0	0.885016268286242	0.408978422494567
ROCK1P1	0	0	0	0	0	0	0
ROCK2	0.547703571556368	0	0	0	0.348479591314376	0.896183162870744	0.693037931709101
ROCR	0	0	0	0	0	0	0
ROGDI	0.692773362706258	0	0	0	0	0.692773362706258	0.440669059309174
ROM1	0.597535393349489	0	0	0	0	0.597535393349489	0.380088747440633
ROMO1	0.523622360963552	0	0	0	0.31795026221922	0.841572623182772	0.647526456577934
ROPN1	0.646982920947198	1	0	1	0	2.6469829209472	0.38441333530188
ROPN1B	0	1	0	1	0	2	-0.027128693463725
ROPN1L	0.761734999262767	1	0.206012245631511	1.5	0.894696712364907	4.36244395725918	1.38924424136125
ROR1	0.624063281031741	0	0.29000223635399	0	0	0.914065517385731	0.427456478902948
ROR2	0.597848086640909	0	0	0.5	0	1.09784808664091	0.405606833369317
RORA	0.533965411260401	0	0	0.5	0	1.0339654112604	0.364971439485072
RORB	0.567325915288431	0	0	0	0	0.567325915288431	0.360872676217305
RORC	0.421958530707701	0	0	0	0	0.421958530707701	0.268405338317383
ROS1	0.546927039974341	0	0.29000223635399	0	0	0.836929276328331	0.378390569883835
RP1	0.650440824780696	0	0.81277132512217	0	0.824590648427939	2.28780279833081	1.31472538591891
RP1L1	0.60482941553388	0	0	0	0	0.60482941553388	0.384728432029572
RP2	0.61698023417765	0	0	0	0.345234249089037	0.962214483266687	0.733894760114439
RP5	0	0	0	0	0	0	0
RP6	0	0	0	0	0	0	0
RP9	0.421958530707701	0	0	0	0.0639222159059509	0.485880746613652	0.331624519368083
RP9P	0	0	0	0	0	0	0
RP16	0	0	0	0	0	0	0
RP21	0	0	0	0	0	0	0
RP22	0	0	0	0	0	0	0
RP24	0	0	0	0	0	0	0
RP29	0	0	0	0	0	0	0
RP32	0	0	0	0	0	0	0
RP34	0	0	0	0	0	0	0
RP35	0	0	0	0	0	0	0
RP52	0	0	0	0	0	0	0
RP63	0	0	0	0	0	0	0
RPA1	0.586535226911282	0	0	0	0.0925616597873275	0.67909688669861	0.464635246419232
RPA2	0	0	0	0	0	0	0
RPA2P1	0	0	0	0	0	0	0
RPA2P2	0	0	0	0	0	0	0
RPA2P3	0	0	0	0	0	0	0
RPA3	0.58066014138767	0	0	0	0.590040193382006	1.17070033476968	0.952905261159287
RPA3P1	0	0	0	0	0	0	0
RPA3P2	0	0	0	0	0	0	0
RPA4	0	0	0	0.5	0	0.5	0.0253191835660931
RPAIN	0	0	0	0	0.135488978820165	0.135488978820165	0.133998832190188
RPAP1	0.510080277341555	0	0	0	0	0.510080277341555	0.324459062788148
RPAP2	0.532441217836534	0	0.29000223635399	0	0	0.822443454190524	0.369176223665541
RPAP2P1	0	0	0	0	0	0	0
RPAP3	0.771386074666017	0	0	0	0.110939731196629	0.882325805862646	0.600393727010407
RPE	0.389088345419917	0	0	0	0	0.389088345419917	0.247496806884387
RPE65	0.686560536637347	0	0	0	0.331066171250556	1.0176267078879	0.764142127798563
RPEL1	0	0	0	0	0	0	0
RPEP1	0	0	0	0	0	0	0
RPEP2	0	0	0	0	0	0	0
RPEP3	0	0	0	0	0	0	0
RPEP4	0	0	0	0	0	0	0
RPEP5	0	0	0	0	0	0	0
RPEP6	0	0	0	0	0	0	0
RPF1	0.14244009839448	0	0	0	0.0900045665836331	0.232444664978113	0.179619978941363
RPF2	0.567662335424593	0	0	0	0	0.567662335424593	0.361086671086213
RPF2P1	0	0	0	0	0	0	0
RPF2P2	0	0	0	0	0	0	0
RPGR	0.904298047189722	0	0.777244432317381	1.5	0.647790177217501	3.8293326567246	1.37356842924174
RPGRIP1	0.845050718016059	1	0	2.5	0	4.34505071801606	0.586360646161859
RPGRIP1L	0.809199974364911	1	0.794893290563876	0.5	0.741380266923012	3.8454735318518	1.2790881991002
RPH3A	0.604931292440417	0	0	0	0	0.604931292440417	0.384793235330313
RPH3AL	0.299916584080751	0	0	0.5	0	0.799916584080751	0.216094357804604
RPIA	0.536171278286265	0	0	0.5	0	1.03617127828627	0.366374578519534
RPIAP1	0	0	0	0	0	0	0
RPL3	0.560735903253401	0	0	0	0	0.560735903253401	0.356680808341542
RPL3L	0.256335031105926	0	0	0	0	0.256335031105926	0.163053204852121
RPL3P1	0	0	0	0	0	0	0
RPL3P2	0	0	0	0	0	0	0
RPL3P3	0	0	0	0	0	0	0
RPL3P4	0	0	0	0	0	0	0
RPL3P5	0	0	0	0	0	0	0
RPL3P6	0	0	0	0	0	0	0
RPL3P7	0	0	0	0	0	0	0
RPL3P8	0	0	0	0	0	0	0
RPL3P9	0	0	0	0	0	0	0
RPL3P10	0	0	0	0	0	0	0
RPL3P11	0	0	0	0	0	0	0
RPL3P12	0	0	0	0	0	0	0
RPL3P13	0	0	0	0	0	0	0
RPL4	0.549194764360485	0	0	0	0	0.549194764360485	0.34933955780698
RPL4P1	0	0	0	0	0	0	0
RPL4P2	0	0	0	0	0	0	0
RPL4P3	0	0	0	0	0	0	0
RPL4P4	0	0	0	0	0	0	0
RPL4P5	0	0	0	0	0	0	0
RPL4P6	0	0	0	0	0	0	0
RPL4P7	0	0	0	0	0	0	0
RPL5	0.567180330436484	0	0	0	0	0.567180330436484	0.360780070549693
RPL5P1	0	0	0	0	0	0	0
RPL5P2	0	0	0	0	0	0	0
RPL5P3	0	0	0	0	0	0	0
RPL5P4	0	0	0	0	0	0	0
RPL5P5	0	0	0	0	0	0	0
RPL5P6	0	0	0	0	0	0	0
RPL5P7	0	0	0	0	0	0	0
RPL5P8	0	0	0	0	0	0	0
RPL5P9	0	0	0	0	0	0	0
RPL5P10	0	0	0	0	0	0	0
RPL5P11	0	0	0	0	0	0	0
RPL5P12	0	0	0	0	0	0	0
RPL5P13	0	0	0	0	0	0	0
RPL5P14	0	0	0	0	0	0	0
RPL5P15	0	0	0	0	0	0	0
RPL5P16	0	0	0	0	0	0	0
RPL5P17	0	0	0	0	0	0	0
RPL5P18	0	0	0	0	0	0	0
RPL5P19	0	0	0	0	0	0	0
RPL5P20	0	0	0	0	0	0	0
RPL5P21	0	0	0	0	0	0	0
RPL5P22	0	0	0	0	0	0	0
RPL5P23	0	0	0	0	0	0	0
RPL5P24	0	0	0	0	0	0	0
RPL5P25	0	0	0	0	0	0	0
RPL5P26	0	0	0	0	0	0	0
RPL5P27	0	0	0	0	0	0	0
RPL5P28	0	0	0	0	0	0	0
RPL5P29	0	0	0	0	0	0	0
RPL5P30	0	0	0	0	0	0	0
RPL5P31	0	0	0	0	0	0	0
RPL5P32	0	0	0	0	0	0	0
RPL5P33	0	0	0	0	0	0	0
RPL5P34	0	0	0	0	0	0	0
RPL5P35	0	0	0	0	0	0	0
RPL6	0.55766635066987	0	0	0	0	0.55766635066987	0.35472828400631
RPL6P1	0.550423519870024	0	0	0	0	0.550423519870024	0.350121161955838
RPL6P2	0	0	0	0	0	0	0
RPL6P3	0	0	0	0	0	0	0
RPL6P4	0	0	0	0	0	0	0
RPL6P5	0	0	0	0	0	0	0
RPL6P6	0	0	0	0	0	0	0
RPL6P7	0	0	0	0	0	0	0
RPL6P8	0	0	0	0	0	0	0
RPL6P9	0	0	0	0	0	0	0
RPL6P10	0	0	0	0	0	0	0
RPL6P12	0	0	0	0	0	0	0
RPL6P13	0	0	0	0	0	0	0
RPL6P14	0	0	0	0	0	0	0
RPL6P15	0	0	0	0	0	0	0
RPL6P16	0	0	0	0	0	0	0
RPL6P17	0	0	0	0	0	0	0
RPL6P18	0	0	0	0	0	0	0
RPL6P19	0	0	0	0	0	0	0
RPL6P20	0	0	0	0	0	0	0
RPL6P21	0	0	0	0	0	0	0
RPL6P22	0	0	0	0	0	0	0
RPL6P24	0	0	0	0	0	0	0
RPL6P25	0	0	0	0	0	0	0
RPL6P26	0	0	0	0	0	0	0
RPL6P27	0	0	0	0	0	0	0
RPL6P28	0	0	0	0	0	0	0
RPL6P29	0	0	0	0	0	0	0
RPL6P30	0	0	0	0	0	0	0
RPL7	0.611860265209918	0	0	0	0	0.611860265209918	0.389200714134618
RPL7A	0.502481762266467	0	0	0	0	0.502481762266467	0.319625692063261
RPL7AL1	0	0	0	0	0	0	0
RPL7AP1	0	0	0	0	0	0	0
RPL7AP2	0	0	0	0	0	0	0
RPL7AP3	0	0	0	0	0	0	0
RPL7AP4	0	0	0	0	0	0	0
RPL7AP5	0	0	0	0	0	0	0
RPL7AP6	0	0	0	0	0	0	0
RPL7AP7	0	0	0	0	0	0	0
RPL7AP8	0	0	0	0	0	0	0
RPL7AP9	0	0	0	0	0	0	0
RPL7AP10	0	0	0	0	0	0	0
RPL7AP11	0	0	0	0	0	0	0
RPL7AP12	0	0	0	0	0	0	0
RPL7AP13	0	0	0	0	0	0	0
RPL7AP14	0	0	0	0	0	0	0
RPL7AP15	0	0	0	0	0	0	0
RPL7AP16	0	0	0	0	0	0	0
RPL7AP17	0	0	0	0	0	0	0
RPL7AP18	0	0	0	0	0	0	0
RPL7AP19	0	0	0	0	0	0	0
RPL7AP20	0	0	0	0	0	0	0
RPL7AP21	0	0	0	0	0	0	0
RPL7AP22	0	0	0	0	0	0	0
RPL7AP23	0	0	0	0	0	0	0
RPL7AP24	0	0	0	0	0	0	0
RPL7AP25	0	0	0	0	0	0	0
RPL7AP26	0	0	0	0	0	0	0
RPL7AP27	0	0	0	0	0	0	0
RPL7AP28	0	0	0	0	0	0	0
RPL7AP29	0	0	0	0	0	0	0
RPL7AP30	0	0	0	0	0	0	0
RPL7AP31	0	0	0	0	0	0	0
RPL7AP32	0	0	0	0	0	0	0
RPL7AP33	0	0	0	0	0	0	0
RPL7AP34	0	0	0	0	0	0	0
RPL7AP35	0	0	0	0	0	0	0
RPL7AP36	0	0	0	0	0	0	0
RPL7AP37	0	0	0	0	0	0	0
RPL7AP38	0	0	0	0	0	0	0
RPL7AP39	0	0	0	0	0	0	0
RPL7AP40	0	0	0	0	0	0	0
RPL7AP41	0	0	0	0	0	0	0
RPL7AP42	0	0	0	0	0	0	0
RPL7AP43	0	0	0	0	0	0	0
RPL7AP44	0	0	0	0	0	0	0
RPL7AP45	0	0	0	0	0	0	0
RPL7AP46	0	0	0	0	0	0	0
RPL7AP47	0	0	0	0	0	0	0
RPL7AP48	0	0	0	0	0	0	0
RPL7AP49	0	0	0	0	0	0	0
RPL7AP50	0	0	0	0	0	0	0
RPL7AP51	0	0	0	0	0	0	0
RPL7AP52	0	0	0	0	0	0	0
RPL7AP53	0	0	0	0	0	0	0
RPL7AP54	0	0	0	0	0	0	0
RPL7AP55	0	0	0	0	0	0	0
RPL7AP56	0	0	0	0	0	0	0
RPL7AP57	0	0	0	0	0	0	0
RPL7AP58	0	0	0	0	0	0	0
RPL7AP60	0	0	0	0	0	0	0
RPL7AP61	0	0	0	0	0	0	0
RPL7AP62	0	0	0	0	0	0	0
RPL7AP63	0	0	0	0	0	0	0
RPL7AP64	0	0	0	0	0	0	0
RPL7AP65	0	0	0	0	0	0	0
RPL7AP66	0	0	0	0	0	0	0
RPL7AP67	0	0	0	0	0	0	0
RPL7AP69	0	0	0	0	0	0	0
RPL7AP70	0	0	0	0	0	0	0
RPL7AP71	0	0	0	0	0	0	0
RPL7AP72	0	0	0	0	0	0	0
RPL7AP73	0	0	0	0	0	0	0
RPL7L1	0.456184802131203	0	0	0	0.353321760041895	0.809506562173098	0.639612294198711
RPL7L1P1	0	0	0	0	0	0	0
RPL7L1P2	0	0	0	0	0	0	0
RPL7L1P3	0	0	0	0	0	0	0
RPL7L1P4	0	0	0	0	0	0	0
RPL7L1P5	0	0	0	0	0	0	0
RPL7L1P6	0	0	0	0	0	0	0
RPL7L1P7	0	0	0	0	0	0	0
RPL7L1P8	0	0	0	0	0	0	0
RPL7L1P9	0	0	0	0	0	0	0
RPL7L1P10	0	0	0	0	0	0	0
RPL7L1P11	0	0	0	0	0	0	0
RPL7L1P12	0	0	0	0	0	0	0
RPL7L1P13	0	0	0	0	0	0	0
RPL7P1	0	0	0	0	0	0	0
RPL7P2	0	0	0	0	0	0	0
RPL7P3	0	0	0	0	0	0	0
RPL7P4	0	0	0	0	0	0	0
RPL7P5	0	0	0	0	0	0	0
RPL7P6	0	0	0	0	0	0	0
